,id,domain,description,chart_template_id:id,type_tax_use,name,sequence,amount,parent_id:id,child_depend,price_include,type,account_collected_id:id,account_paid_id:id,base_code_id:id,tax_code_id:id,ref_base_code_id:id,ref_tax_code_id:id,ref_base_sign,ref_tax_sign,base_sign,tax_sign
273,tax_rrenta_COMIS_23act,,rRENcmsJURI>,l10n_co_chart_template_generic,Purchase,R REN Comisiones; persona natural; Tarifa 10%,,-0.10,,,,percent,co_puc_236520,co_puc_236520,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
274,tax_rrenta_COMIS_23pas,,rRENcmsJURI<,l10n_co_chart_template_generic,Sale,R REN Comisiones; persona natural; Tarifa 10%,,-0.10,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
275,tax_rrenta_COMIS_23actext,,rRENcmsJURI>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Comisiones; persona natural; Tarifa 10%,,-0.10,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
276,tax_rrenta_COMIS_24act,,rRENcmsJURI>,l10n_co_chart_template_generic,Purchase,R REN Comisiones; persona juridica,,-0.11,,,,percent,co_puc_236520,co_puc_236520,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
277,tax_rrenta_COMIS_24pas,,rRENcmsJURI<,l10n_co_chart_template_generic,Sale,R REN Comisiones; persona juridica,,-0.11,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
278,tax_rrenta_COMIS_24actext,,rRENcmsJURI>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Comisiones; persona juridica,,-0.11,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
279,tax_rrenta_COMIS_24actpf,,rRENcmsJURI>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Comisiones; persona juridica,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
280,tax_rrenta_COMIS_24pasauto,,rRENcmsJURI<AR,l10n_co_chart_template_generic,Sale,AR REN - Comisiones; persona juridica,,1.0,,TRUE,,percent,,,,,,,,,,
280a,tax_rrenta_COMIS_24pasauto_ASU,,rRENcmsJURI<AR\,l10n_co_chart_template_generic,Sale,AR REN - Comisiones; persona juridica ASIMUDO,,-0.11,tax_rrenta_COMIS_24pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_com_B,atctn_r_renta_ar_com_V,atctn_r_renta_ar_com_DB,atctn_r_renta_ar_com_DV,-1,-1,1,1
280b,tax_rrenta_COMIS_24pasauto_CP,,rRENcmsJURI<AR/,l10n_co_chart_template_generic,Sale,AR REN - Comisiones; persona juridica CONTRAPARTIDA,,0.11,tax_rrenta_COMIS_24pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
281,tax_rrenta_RENDI_25pasauto,,rRENrenFINA<AR,l10n_co_chart_template_generic,Sale,AR REN - Rendimiento de instrumentos financieros y derivados ,,1.0,,TRUE,,percent,,,,,,,,,,
281a,tax_rrenta_RENDI_25pasauto_ASU,,rRENrenFINA<AR\,l10n_co_chart_template_generic,Sale,AR REN - Rendimiento de instrumentos financieros y derivados  ASIMUDO,,-0.025,tax_rrenta_RENDI_25pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_renfin_B,atctn_r_renta_ar_renfin_V,atctn_r_renta_ar_renfin_DB,atctn_r_renta_ar_renfin_DV,-1,-1,1,1
281b,tax_rrenta_RENDI_25pasauto_CP,,rRENrenFINA<AR/,l10n_co_chart_template_generic,Sale,AR REN - Rendimiento de instrumentos financieros y derivados  CONTRAPARTIDA,,0.025,tax_rrenta_RENDI_25pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
282,tax_rrenta_RENDI_26pasauto,,rRENrenMUTU<AR,l10n_co_chart_template_generic,Sale,AR REN - Rendimiento de mutuo comercial ,,1.0,,TRUE,,percent,,,,,,,,,,
282a,tax_rrenta_RENDI_26pasauto_ASU,,rRENrenMUTU<AR\,l10n_co_chart_template_generic,Sale,AR REN - Rendimiento de mutuo comercial  ASIMUDO,,-0.025,tax_rrenta_RENDI_26pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_renfin_B,atctn_r_renta_ar_renfin_V,atctn_r_renta_ar_renfin_DB,atctn_r_renta_ar_renfin_DV,-1,-1,1,1
282b,tax_rrenta_RENDI_26pasauto_CP,,rRENrenMUTU<AR/,l10n_co_chart_template_generic,Sale,AR REN - Rendimiento de mutuo comercial  CONTRAPARTIDA,,0.025,tax_rrenta_RENDI_26pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
283,tax_rrenta_AZAR_27act,,rRENazaRIFA>,l10n_co_chart_template_generic,Purchase,"R REN Loterías, Rifas, Apuestas y similares",,-0.2,,,,percent,co_puc_236545,co_puc_236545,atctn_r_renta_a_lra_B,atctn_r_renta_a_lra_V,atctn_r_renta_a_lra_DB,atctn_r_renta_a_lra_V,-1,-1,1,1
284,tax_rrenta_AZAR_27pas,,rRENazaRIFA<,l10n_co_chart_template_generic,Sale,"R REN Loterías, Rifas, Apuestas y similares",,-0.2,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_lra_B,atctn_r_renta_p_lra_V,atctn_r_renta_p_lra_DB,atctn_r_renta_p_lra_V,-1,-1,1,1
285,tax_rrenta_AZAR_27actext,,rRENazaRIFA>EX,l10n_co_chart_template_generic,Purchase,"R REN EXTERIOR Loterías, Rifas, Apuestas y similares",,-0.2,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
286,tax_rrenta_AZAR_27actpf,,rRENazaRIFA>PF,l10n_co_chart_template_generic,Purchase,"R REN PARAISO Loterías, Rifas, Apuestas y similares",,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
287,tax_rrenta_AZAR_27pasauto,,rRENazaRIFA<AR,l10n_co_chart_template_generic,Sale,"AR REN - Loterías, Rifas, Apuestas y similares",,1.0,,TRUE,,percent,,,,,,,,,,
287a,tax_rrenta_AZAR_27pasauto_ASU,,rRENazaRIFA<AR\,l10n_co_chart_template_generic,Sale,"AR REN - Loterías, Rifas, Apuestas y similares ASIMUDO",,-0.2,tax_rrenta_AZAR_27pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_otr_B,atctn_r_renta_ar_otr_V,atctn_r_renta_ar_otr_DB,atctn_r_renta_ar_otr_DV,-1,-1,1,1
287b,tax_rrenta_AZAR_27pasauto_CP,,rRENazaRIFA<AR/,l10n_co_chart_template_generic,Sale,"AR REN - Loterías, Rifas, Apuestas y similares CONTRAPARTIDA",,0.2,tax_rrenta_AZAR_27pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
288,tax_rrenta_COMPR_28act,,rRENcmpOTROd>,l10n_co_chart_template_generic,Purchase,R REN Otras Compras; declarantes,,-0.025,,,,percent,co_puc_236540,co_puc_236540,atctn_r_renta_a_com_B,atctn_r_renta_a_com_V,atctn_r_renta_a_com_DB,atctn_r_renta_a_com_V,-1,-1,1,1
289,tax_rrenta_COMPR_28pas,,rRENcmpOTROd<,l10n_co_chart_template_generic,Sale,R REN Otras Compras; declarantes,,-0.025,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_com_B,atctn_r_renta_p_com_V,atctn_r_renta_p_com_DB,atctn_r_renta_p_com_V,-1,-1,1,1
290,tax_rrenta_COMPR_28actext,,rRENcmpOTROd>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Otras Compras; declarantes,,-0.025,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
291,tax_rrenta_COMPR_28actpf,,rRENcmpOTROd>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Otras Compras; declarantes,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
292,tax_rrenta_COMPR_28pasauto,,rRENcmpOTROd<AR,l10n_co_chart_template_generic,Sale,AR REN - Otras Compras; declarantes,,1.0,,TRUE,,percent,,,,,,,,,,
292a,tax_rrenta_COMPR_28pasauto_ASU,,rRENcmpOTROd<AR\,l10n_co_chart_template_generic,Sale,AR REN - Otras Compras; declarantes ASIMUDO,,-0.025,tax_rrenta_COMPR_28pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ven_B,atctn_r_renta_ar_ven_V,atctn_r_renta_ar_ven_DB,atctn_r_renta_ar_ven_DV,-1,-1,1,1
292b,tax_rrenta_COMPR_28pasauto_CP,,rRENcmpOTROd<AR/,l10n_co_chart_template_generic,Sale,AR REN - Otras Compras; declarantes CONTRAPARTIDA,,0.025,tax_rrenta_COMPR_28pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
293,tax_rrenta_COMPR_29act,,rRENcmpOTROn>,l10n_co_chart_template_generic,Purchase,R REN Otras Compras; no declarantes,,-0.035,,,,percent,co_puc_236570,co_puc_236570,atctn_r_renta_a_com_B,atctn_r_renta_a_com_V,atctn_r_renta_a_com_DB,atctn_r_renta_a_com_V,-1,-1,1,1
294,tax_rrenta_COMPR_29pas,,rRENcmpOTROn<,l10n_co_chart_template_generic,Sale,R REN Otras Compras; no declarantes,,-0.035,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_com_B,atctn_r_renta_p_com_V,atctn_r_renta_p_com_DB,atctn_r_renta_p_com_V,-1,-1,1,1
295,tax_rrenta_COMPR_29actext,,rRENcmpOTROn>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Otras Compras; no declarantes,,-0.035,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
296,tax_rrenta_COMPR_29actpf,,rRENcmpOTROn>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Otras Compras; no declarantes,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
297,tax_rrenta_OTORS_28act,,rRENotrINGRd>,l10n_co_chart_template_generic,Purchase,R REN Otros ingresos; declarantes,,-0.025,,,,percent,co_puc_236570,co_puc_236570,atctn_r_renta_a_otr_B,atctn_r_renta_a_otr_V,atctn_r_renta_a_otr_DB,atctn_r_renta_a_otr_V,-1,-1,1,1
298,tax_rrenta_OTORS_28pas,,rRENotrINGRd<,l10n_co_chart_template_generic,Sale,R REN Otros ingresos; declarantes,,-0.025,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_otr_B,atctn_r_renta_p_otr_V,atctn_r_renta_p_otr_DB,atctn_r_renta_p_otr_V,-1,-1,1,1
299,tax_rrenta_OTORS_28actext,,rRENotrINGRd>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Otros ingresos; declarantes,,-0.025,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
300,tax_rrenta_OTORS_28actpf,,rRENotrINGRd>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Otros ingresos; declarantes,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
301,tax_rrenta_OTORS_28pasauto,,rRENotrINGRd<AR,l10n_co_chart_template_generic,Sale,AR REN - Otros ingresos; declarantes,,1.0,,TRUE,,percent,,,,,,,,,,
301a,tax_rrenta_OTORS_28pasauto_ASU,,rRENotrINGRd<AR\,l10n_co_chart_template_generic,Sale,AR REN - Otros ingresos; declarantes ASIMUDO,,-0.025,tax_rrenta_OTORS_28pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_otr_B,atctn_r_renta_ar_otr_V,atctn_r_renta_ar_otr_DB,atctn_r_renta_ar_otr_DV,-1,-1,1,1
301b,tax_rrenta_OTORS_28pasauto_CP,,rRENotrINGRd<AR/,l10n_co_chart_template_generic,Sale,AR REN - Otros ingresos; declarantes CONTRAPARTIDA,,0.025,tax_rrenta_OTORS_28pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
302,tax_rrenta_OTORS_29act,,rRENotrINGRn>,l10n_co_chart_template_generic,Purchase,R REN Otros ingresos; no declarantes,,-0.035,,,,percent,co_puc_236570,co_puc_236570,atctn_r_renta_a_otr_B,atctn_r_renta_a_otr_V,atctn_r_renta_a_otr_DB,atctn_r_renta_a_otr_V,-1,-1,1,1
303,tax_rrenta_OTORS_29pas,,rRENotrINGRn<,l10n_co_chart_template_generic,Sale,R REN Otros ingresos; no declarantes,,-0.035,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_otr_B,atctn_r_renta_p_otr_V,atctn_r_renta_p_otr_DB,atctn_r_renta_p_otr_V,-1,-1,1,1
304,tax_rrenta_OTORS_29actext,,rRENotrINGRn>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Otros ingresos; no declarantes,,-0.035,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ar_otr_B,atctn_r_renta_ar_otr_V,atctn_r_renta_ar_otr_DB,atctn_r_renta_ar_otr_DV,-1,-1,1,1
305,tax_rrenta_OTORS_29actpf,,rRENotrINGRn>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Otros ingresos; no declarantes,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ar_otr_B,atctn_r_renta_ar_otr_V,atctn_r_renta_ar_otr_DB,atctn_r_renta_ar_otr_DV,-1,-1,1,1
306,tax_rrenta_PAGOS_30actext,,rRENpagARRI>EX,l10n_co_chart_template_generic,Purchase,"R REN EXTERIOR Pago al exterior por arrendamiento de maquinaria para construcción, reparación y mantenimiento de obras civiles ",,-0.02,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
307,tax_rrenta_PAGOS_30actpf,,rRENpagARRI>PF,l10n_co_chart_template_generic,Purchase,"R REN PARAISO Pago al exterior por arrendamiento de maquinaria para construcción, reparación y mantenimiento de obras civiles ",,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
308,tax_rrenta_EMOLU_31act,,rRENotrECLEd>,l10n_co_chart_template_generic,Purchase,R REN Emolumentos eclesiásticos; persona natural; declarante,,-0.04,,,,percent,co_puc_236540,co_puc_236540,atctn_r_renta_a_otr_B,atctn_r_renta_a_otr_V,atctn_r_renta_a_otr_DB,atctn_r_renta_a_otr_V,-1,-1,1,1
309,tax_rrenta_EMOLU_31pas,,rRENotrECLEd<,l10n_co_chart_template_generic,Sale,R REN Emolumentos eclesiásticos; persona natural; declarante,,-0.04,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_otr_B,atctn_r_renta_p_otr_V,atctn_r_renta_p_otr_DB,atctn_r_renta_p_otr_V,-1,-1,1,1
310,tax_rrenta_EMOLU_31actext,,rRENotrECLEd>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Emolumentos eclesiásticos; persona natural; declarante,,-0.04,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
311,tax_rrenta_EMOLU_31actpf,,rRENotrECLEd>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Emolumentos eclesiásticos; persona natural; declarante,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
312,tax_rrenta_EMOLU_32act,,rRENotrECLEn>,l10n_co_chart_template_generic,Purchase,R REN Emolumentos eclesiásticos; persona natural; no declarante,,-0.035,,,,percent,co_puc_236540,co_puc_236540,atctn_r_renta_a_otr_B,atctn_r_renta_a_otr_V,atctn_r_renta_a_otr_DB,atctn_r_renta_a_otr_V,-1,-1,1,1
313,tax_rrenta_EMOLU_32pas,,rRENotrECLEn<,l10n_co_chart_template_generic,Sale,R REN Emolumentos eclesiásticos; persona natural; no declarante,,-0.035,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_otr_B,atctn_r_renta_p_otr_V,atctn_r_renta_p_otr_DB,atctn_r_renta_p_otr_V,-1,-1,1,1
314,tax_rrenta_EMOLU_32actext,,rRENotrECLEn>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Emolumentos eclesiásticos; persona natural; no declarante,,-0.035,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
315,tax_rrenta_EMOLU_32actpf,,rRENotrECLEn>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Emolumentos eclesiásticos; persona natural; no declarante,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
316,tax_rrenta_RENDI_33act,,rRENrenFIJO>,l10n_co_chart_template_generic,Purchase,R REN Rendimientos Financieros Provenientes de títulos de renta fija,,-0.04,,,,percent,co_puc_236535,co_puc_236535,atctn_r_renta_a_rfi_B,atctn_r_renta_a_rfi_V,atctn_r_renta_a_rfi_DB,atctn_r_renta_a_rfi_V,-1,-1,1,1
317,tax_rrenta_RENDI_33pas,,rRENrenFIJO<,l10n_co_chart_template_generic,Sale,R REN Rendimientos Financieros Provenientes de títulos de renta fija,,-0.04,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_rfi_B,atctn_r_renta_p_rfi_V,atctn_r_renta_p_rfi_DB,atctn_r_renta_p_rfi_V,-1,-1,1,1
318,tax_rrenta_RENDI_33actext,,rRENrenFIJO>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Rendimientos Financieros Provenientes de títulos de renta fija,,-0.04,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_renfin_B,atctn_r_renta_ext_renfin_V,atctn_r_renta_ext_renfin_DB,atctn_r_renta_ext_renfin_DV,-1,-1,1,1
319,tax_rrenta_RENDI_33actpf,,rRENrenFIJO>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Rendimientos Financieros Provenientes de títulos de renta fija,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_renfin_B,atctn_r_renta_pf_renfin_V,atctn_r_renta_pf_renfin_DB,atctn_r_renta_pf_renfin_DV,-1,-1,1,1
320,tax_rrenta_RENDI_33pasauto,,rRENrenFIJO<AR,l10n_co_chart_template_generic,Sale,AR REN - Rendimientos Financieros Provenientes de títulos de renta fija,,1.0,,TRUE,,percent,,,,,,,,,,
320a,tax_rrenta_RENDI_33pasauto_ASU,,rRENrenFIJO<AR\,l10n_co_chart_template_generic,Sale,AR REN - Rendimientos Financieros Provenientes de títulos de renta fija ASIMUDO,,-0.04,tax_rrenta_RENDI_33pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_renfin_B,atctn_r_renta_ar_renfin_V,atctn_r_renta_ar_renfin_DB,atctn_r_renta_ar_renfin_DV,-1,-1,1,1
320b,tax_rrenta_RENDI_33pasauto_CP,,rRENrenFIJO<AR/,l10n_co_chart_template_generic,Sale,AR REN - Rendimientos Financieros Provenientes de títulos de renta fija CONTRAPARTIDA,,0.04,tax_rrenta_RENDI_33pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
321,tax_rrenta_AZAR_34act,,rRENazaINDE>,l10n_co_chart_template_generic,Purchase,R REN Retención en colocación independiente de juegos de suerte y azar ,,-0.03,,,,percent,co_puc_236545,co_puc_236545,atctn_r_renta_a_lra_B,atctn_r_renta_a_lra_V,atctn_r_renta_a_lra_DB,atctn_r_renta_a_lra_V,-1,-1,1,1
322,tax_rrenta_AZAR_34pas,,rRENazaINDE<,l10n_co_chart_template_generic,Sale,R REN Retención en colocación independiente de juegos de suerte y azar ,,-0.03,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_lra_B,atctn_r_renta_p_lra_V,atctn_r_renta_p_lra_DB,atctn_r_renta_p_lra_V,-1,-1,1,1
323,tax_rrenta_AZAR_34actext,,rRENazaINDE>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Retención en colocación independiente de juegos de suerte y azar ,,-0.03,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
324,tax_rrenta_AZAR_34actpf,,rRENazaINDE>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Retención en colocación independiente de juegos de suerte y azar ,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
325,tax_rrenta_AZAR_34pasauto,,rRENazaINDE<AR,l10n_co_chart_template_generic,Sale,AR REN - Retención en colocación independiente de juegos de suerte y azar ,,1.0,,TRUE,,percent,,,,,,,,,,
325a,tax_rrenta_AZAR_34pasauto_ASU,,rRENazaINDE<AR\,l10n_co_chart_template_generic,Sale,AR REN - Retención en colocación independiente de juegos de suerte y azar  ASIMUDO,,-0.03,tax_rrenta_AZAR_34pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_otr_B,atctn_r_renta_ar_otr_V,atctn_r_renta_ar_otr_DB,atctn_r_renta_ar_otr_DV,-1,-1,1,1
325b,tax_rrenta_AZAR_34pasauto_CP,,rRENazaINDE<AR/,l10n_co_chart_template_generic,Sale,AR REN - Retención en colocación independiente de juegos de suerte y azar  CONTRAPARTIDA,,0.03,tax_rrenta_AZAR_34pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
326,tax_rrenta_SALAR_383_35,,rRENsalE383>,l10n_co_chart_template_generic,Purchase,R REN (ET383) PM efectuados a la categoría de empleados,,-,,,,percent,co_puc_236505,co_puc_236505,atctn_r_renta_a_383_B,atctn_r_renta_a_383_V,atctn_r_renta_a_383_DB,atctn_r_renta_a_383_V,-1,-1,1,1
327,tax_rrenta_SALAR_383_36,,rRENsalR383>,l10n_co_chart_template_generic,Purchase,"R REN (ET383) Pagos gravables, originados en la relación laboral o legal y reglamentaria.",,-,,,,percent,co_puc_236505,co_puc_236505,atctn_r_renta_a_383_B,atctn_r_renta_a_383_V,atctn_r_renta_a_383_DB,atctn_r_renta_a_383_V,-1,-1,1,1
328,tax_rrenta_SALAR_383_37,,rRENsalI383>,l10n_co_chart_template_generic,Purchase,"R REN (ET383) Indemnizaciones derivadas de una relación laboral, legal o reglamentaria superiores a 20.000 UVT ",,-0.2,,,,percent,co_puc_236505,co_puc_236505,atctn_r_renta_a_383_B,atctn_r_renta_a_383_V,atctn_r_renta_a_383_DB,atctn_r_renta_a_383_V,-1,-1,1,1
329,tax_rrenta_SALAR_384_35,,rRENsalE384>,l10n_co_chart_template_generic,Purchase,R REN (ET384) PM efectuados a la categoría de empleados,,-,,,,percent,co_puc_236505,co_puc_236505,atctn_r_renta_a_384_B,atctn_r_renta_a_384_V,atctn_r_renta_a_384_DB,atctn_r_renta_a_384_V,-1,-1,1,1
330,tax_rrenta_SALAR_384_36,,rRENsalR384>,l10n_co_chart_template_generic,Purchase,"R REN (ET384) Pagos gravables, originados en la relación laboral o legal y reglamentaria.",,-,,,,percent,co_puc_236505,co_puc_236505,atctn_r_renta_a_384_B,atctn_r_renta_a_384_V,atctn_r_renta_a_384_DB,atctn_r_renta_a_384_V,-1,-1,1,1
331,tax_rrenta_SALAR_384_37,,rRENsalI384>,l10n_co_chart_template_generic,Purchase,"R REN (ET384) Indemnizaciones derivadas de una relación laboral, legal o reglamentaria superiores a 20.000 UVT ",,-0.2,,,,percent,co_puc_236505,co_puc_236505,atctn_r_renta_a_384_B,atctn_r_renta_a_384_V,atctn_r_renta_a_384_DB,atctn_r_renta_a_384_V,-1,-1,1,1
332,tax_rrenta_SERVI_38act,,rRENserVIGI>,l10n_co_chart_template_generic,Purchase,R REN Servicios de aseo y vigilancia (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,-0.02,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_ser_B,atctn_r_renta_a_ser_V,atctn_r_renta_a_ser_DB,atctn_r_renta_a_ser_V,-1,-1,1,1
333,tax_rrenta_SERVI_38pas,,rRENserVIGI<,l10n_co_chart_template_generic,Sale,R REN Servicios de aseo y vigilancia (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,-0.02,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_ser_B,atctn_r_renta_p_ser_V,atctn_r_renta_p_ser_DB,atctn_r_renta_p_ser_V,-1,-1,1,1
334,tax_rrenta_SERVI_38actext,,rRENserVIGI>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Servicios de aseo y vigilancia (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,-0.02,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_ser_B,atctn_r_renta_ext_ser_V,atctn_r_renta_ext_ser_DB,atctn_r_renta_ext_ser_DV,-1,-1,1,1
